Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
AML	ENSG00000235262.1	ENST00000412242.1	0.04999854862398112	Transcript					
AML	ENSG00000214076.3	ENST00000397477.2	0.040000917377944104	Transcript					
AML	ENSG00000272455.1	ENST00000607307.1	0.5000060742414588	Transcript					
AML	ENSG00000005022.5	ENST00000317881.8	221.21317138582555	Transcript					
AML	ENSG00000005022.5	ENST00000317881.8	221.21317138582555	Pfam	PF00153	1	93	6	99
AML	ENSG00000005022.5	ENST00000317881.8	221.21317138582555	Pfam	PF00153	1	92	111	203
AML	ENSG00000005022.5	ENST00000317881.8	221.21317138582555	Pfam	PF00153	1	88	209	297
AML	ENSG00000240671.2	ENST00000377423.5	1.1200106621801786	Transcript					
AML	ENSG00000258938.1	ENST00000555918.1	0.040000917377944104	Transcript					
AML	ENSG00000137628.16	ENST00000393743.7	0.599984629986704	Transcript					
AML	ENSG00000137628.16	ENST00000393743.7	0.599984629986704	Pfam	PF00271	1	69	1261	1330
AML	ENSG00000137628.16	ENST00000393743.7	0.599984629986704	Pfam	PF00270	1	156	768	924
AML	ENSG00000214359.3	ENST00000425606.1	0.29000180360945776	Transcript					
AML	ENSG00000157470.11	ENST00000288228.9	0.029999741597562815	Transcript					
AML	ENSG00000237973.1	ENST00000414273.1	88.32094267603317	Transcript					
AML	ENSG00000273218.1	ENST00000609708.1	0.9999708770490777	Transcript					
AML	ENSG00000271914.1	ENST00000606838.1	1.1200106621801786	Transcript					
AML	ENSG00000269925.1	ENST00000602406.1	0.8200261054732233	Transcript					
AML	ENSG00000244171.4	ENST00000493219.2	0.0800019247705772	Transcript					
AML	ENSG00000146830.9	ENST00000275732.5	4.029894432270049	Transcript					
AML	ENSG00000146830.9	ENST00000275732.5	4.029894432270049	Pfam	PF02213	1	53	476	529
AML	ENSG00000236583.1	ENST00000440915.1	0.009999639102394372	Transcript					
AML	ENSG00000271361.1	ENST00000604204.1	0.36000732113408934	Transcript					
AML	ENSG00000279123.1	ENST00000623856.1	0.0700018290491679	Transcript					
AML	ENSG00000165660.7	ENST00000298492.5	4.059901403982727	Transcript					
AML	ENSG00000107954.10	ENST00000369780.8	0.279991812670302	Transcript					
AML	ENSG00000107954.10	ENST00000369780.8	0.279991812670302	Pfam	PF13920	1	48	519	567
AML	ENSG00000107954.10	ENST00000369780.8	0.279991812670302	Pfam	PF07177	1	68	294	362
AML	ENSG00000107954.10	ENST00000369780.8	0.279991812670302	Pfam	PF07177	1	68	62	130
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Transcript					
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	25	341	366
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	25	453	478
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	23	593	616
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	313	337
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	23	230	253
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	257	281
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	369	393
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	425	449
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	481	505
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	23	398	421
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	509	533
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	285	309
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	23	538	561
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF13465	1	24	565	589
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Pfam	PF01352	1	40	8	48
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	525	545
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	301	321
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	385	405
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	413	433
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	497	517
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	273	293
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	245	265
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	441	461
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	357	377
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	469	489
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	581	601
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	329	349
AML	ENSG00000198346.10	ENST00000396403.8	0.14999785912328753	Prosite	PS00028	1	20	553	573
AML	ENSG00000277440.1	ENST00000616838.1	0.019999517644104813	Transcript					
AML	ENSG00000172197.10	ENST00000324607.7	1.160025774459227	Transcript					
AML	ENSG00000172197.10	ENST00000324607.7	1.160025774459227	Pfam	PF03062	1	299	124	423
AML	ENSG00000235837.1	ENST00000418907.1	0.040000917377944104	Transcript					
AML	ENSG00000272211.1	ENST00000606818.1	2.190015970056298	Transcript					
AML	ENSG00000105246.5	ENST00000221847.5	0.18999410294428817	Transcript					
AML	ENSG00000105246.5	ENST00000221847.5	0.18999410294428817	Pfam	PF00041	1	79	130	209
AML	ENSG00000105246.5	ENST00000221847.5	0.18999410294428817	Prosite	PS01354	1	40	127	167
AML	ENSG00000219085.1	ENST00000403105.1	0.09999809593774907	Transcript					
AML	ENSG00000080986.12	ENST00000261597.8	1.790043031685128	Transcript					
AML	ENSG00000080986.12	ENST00000261597.8	1.790043031685128	Pfam	PF03801	1	157	50	207
AML	ENSG00000251279.1	ENST00000506902.1	0.019999517644104813	Transcript					
AML	ENSG00000245711.2	ENST00000501794.2	0.10999757015245683	Transcript					
AML	ENSG00000272625.1	ENST00000608032.1	0.3800097970829733	Transcript					
AML	ENSG00000261460.1	ENST00000570175.1	0.5100017014734363	Transcript					
AML	ENSG00000258967.1	ENST00000555136.1	0.9999708770490777	Transcript					
AML	ENSG00000261394.1	ENST00000569490.1	0.029999741597562815	Transcript					
AML	ENSG00000204872.3	ENST00000377712.2	0.029999741597562815	Transcript					
AML	ENSG00000243680.1	ENST00000492641.1	0.6299947907347176	Transcript					
AML	ENSG00000279207.1	ENST00000624409.1	0.18999410294428817	Transcript					
AML	ENSG00000144821.9	ENST00000273353.3	0.009999639102394372	Transcript					
AML	ENSG00000144821.9	ENST00000273353.3	0.009999639102394372	Pfam	PF02736	1	41	51	92
AML	ENSG00000144821.9	ENST00000273353.3	0.009999639102394372	Pfam	PF00063	1	672	106	778
AML	ENSG00000144821.9	ENST00000273353.3	0.009999639102394372	Pfam	PF01576	1	856	1081	1937
AML	ENSG00000134827.7	ENST00000257264.3	0.47000033791507084	Transcript					
AML	ENSG00000134827.7	ENST00000257264.3	0.47000033791507084	Pfam	PF14478	1	67	360	427
AML	ENSG00000134827.7	ENST00000257264.3	0.47000033791507084	Pfam	PF01122	1	324	7	331
AML	ENSG00000134827.7	ENST00000257264.3	0.47000033791507084	Prosite	PS00468	1	13	184	197
AML	ENSG00000250508.1	ENST00000512200.1	0.20000454105956791	Transcript					
AML	ENSG00000183684.7	ENST00000505490.2	28.939140081954825	Transcript					
AML	ENSG00000183684.7	ENST00000505490.2	28.939140081954825	Pfam	PF00076	1	68	115	183
AML	ENSG00000183684.7	ENST00000505490.2	28.939140081954825	Pfam	PF13865	1	49	209	258
AML	ENSG00000138286.14	ENST00000242505.10	1.4700028074304168	Transcript					
AML	ENSG00000138286.14	ENST00000242505.10	1.4700028074304168	Pfam	PF12516	1	65	114	179
AML	ENSG00000136807.11	ENST00000373264.4	12.400132742816439	Transcript					
AML	ENSG00000136807.11	ENST00000373264.4	12.400132742816439	Pfam	PF00069	1	296	19	315
AML	ENSG00000136807.11	ENST00000373264.4	12.400132742816439	Prosite	PS00108	1	12	145	157
AML	ENSG00000136807.11	ENST00000373264.4	12.400132742816439	Prosite	PS00107	1	23	25	48
AML	ENSG00000275441.1	ENST00000613454.1	2.3800534390115287	Transcript					
AML	ENSG00000249485.1	ENST00000502424.1	0.14999785912328753	Transcript					
AML	ENSG00000063180.8	ENST00000084798.8	0.2700066202855875	Transcript					
AML	ENSG00000063180.8	ENST00000084798.8	0.2700066202855875	Pfam	PF00194	1	238	63	301
AML	ENSG00000253982.1	ENST00000518822.1	2.4599238223380215	Transcript					
AML	ENSG00000256664.1	ENST00000537570.1	1.7600062140429826	Transcript					
AML	ENSG00000187688.14	ENST00000338560.11	6.339954391381359	Transcript					
AML	ENSG00000187688.14	ENST00000338560.11	6.339954391381359	Pfam	PF12796	1	90	167	257
AML	ENSG00000187688.14	ENST00000338560.11	6.339954391381359	Pfam	PF00520	1	197	448	645
AML	ENSG00000272927.1	ENST00000609172.1	0.6900203008692773	Transcript					
AML	ENSG00000096092.5	ENST00000211314.4	3.1100465892331144	Transcript					
AML	ENSG00000096092.5	ENST00000211314.4	3.1100465892331144	Pfam	PF03647	1	92	3	95
AML	ENSG00000164151.11	ENST00000296564.8	2.269956387301689	Transcript					
AML	ENSG00000268087.1	ENST00000597226.1	0.33998968423545123	Transcript					
AML	ENSG00000234160.1	ENST00000413915.1	0.319989942599089	Transcript					
AML	ENSG00000197180.2	ENST00000360656.2	2.840002300993455	Transcript					
AML	ENSG00000151748.14	ENST00000324679.4	2.3299208235498052	Transcript					
AML	ENSG00000151748.14	ENST00000324679.4	2.3299208235498052	Pfam	PF00397	1	29	201	230
AML	ENSG00000270424.1	ENST00000604632.1	0.060001985048514034	Transcript					
AML	ENSG00000260259.1	ENST00000567544.1	0.1700037656548274	Transcript					
AML	ENSG00000252464.1	ENST00000516655.1	0.25000708642683817	Transcript					
AML	ENSG00000234176.1	ENST00000425843.1	0.009999639102394372	Transcript					
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Transcript					
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13855	1	33	64	97
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13855	1	60	702	762
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13855	1	41	515	556
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13855	1	54	200	254
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13855	1	59	285	344
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13855	1	30	476	506
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13504	1	15	677	692
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF13516	1	22	574	596
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF01582	1	137	872	1009
AML	ENSG00000239732.3	ENST00000360658.2	0.14000321863040419	Pfam	PF00560	1	18	125	143
AML	ENSG00000280233.1	ENST00000623294.1	0.2199972005936865	Transcript					
AML	ENSG00000181274.6	ENST00000371019.3	5.799993488788744	Transcript					
AML	ENSG00000181274.6	ENST00000371019.3	5.799993488788744	Pfam	PF05350	1	213	1	214
AML	ENSG00000271601.3	ENST00000604000.3	4.029894432270049	Transcript					
AML	ENSG00000271601.3	ENST00000604000.3	4.029894432270049	Pfam	PF14954	1	250	79	329
AML	ENSG00000276517.1	ENST00000617415.1	1.3899783836430508	Transcript					
AML	ENSG00000265194.1	ENST00000581788.1	0.0899993468124429	Transcript					
AML	ENSG00000156928.4	ENST00000466681.1	1.419993544000816	Transcript					
AML	ENSG00000156928.4	ENST00000466681.1	1.419993544000816	Pfam	PF02410	1	99	95	194
AML	ENSG00000220157.4	ENST00000515379.1	0.019999517644104813	Transcript					
AML	ENSG00000218208.1	ENST00000402798.1	0.36000732113408934	Transcript					
AML	ENSG00000204055.4	ENST00000372490.3	0.009999639102394372	Transcript					
AML	ENSG00000279145.1	ENST00000623483.1	0.0899993468124429	Transcript					
AML	ENSG00000227536.1	ENST00000454743.1	0.029999741597562815	Transcript					
AML	ENSG00000203814.6	ENST00000369167.2	3.279919052884565	Transcript					
AML	ENSG00000203814.6	ENST00000369167.2	3.279919052884565	Pfam	PF00125	1	69	32	101
AML	ENSG00000203814.6	ENST00000369167.2	3.279919052884565	Prosite	PS00357	1	22	93	115
AML	ENSG00000278518.1	ENST00000622716.1	0.019999517644104813	Transcript					
AML	ENSG00000229622.1	ENST00000442927.1	0.45000020676198665	Transcript					
AML	ENSG00000170891.10	ENST00000307746.8	20.729744161635626	Transcript					
AML	ENSG00000170891.10	ENST00000307746.8	20.729744161635626	Pfam	PF15153	1	128	8	136
AML	ENSG00000178694.9	ENST00000314622.8	1.460044378545676	Transcript					
AML	ENSG00000178694.9	ENST00000314622.8	1.460044378545676	Pfam	PF01189	1	173	113	286
AML	ENSG00000272512.1	ENST00000606034.1	0.019999517644104813	Transcript					
AML	ENSG00000119915.4	ENST00000370005.3	0.029999741597562815	Transcript					
AML	ENSG00000119915.4	ENST00000370005.3	0.029999741597562815	Pfam	PF01151	1	233	32	265
AML	ENSG00000119915.4	ENST00000370005.3	0.029999741597562815	Prosite	PS01188	1	8	141	149
AML	ENSG00000231125.2	ENST00000457162.2	0.23000564311170585	Transcript					
AML	ENSG00000269318.1	ENST00000593524.1	0.10999757015245683	Transcript					
AML	ENSG00000223855.1	ENST00000452622.1	0.019999517644104813	Transcript					
AML	ENSG00000197993.7	ENST00000355265.6	0.6599898393063933	Transcript					
AML	ENSG00000197993.7	ENST00000355265.6	0.6599898393063933	Pfam	PF01431	1	190	540	730
AML	ENSG00000197993.7	ENST00000355265.6	0.6599898393063933	Pfam	PF05649	1	380	100	480
AML	ENSG00000104879.4	ENST00000221476.3	1.8899352986061497	Transcript					
AML	ENSG00000104879.4	ENST00000221476.3	1.8899352986061497	Pfam	PF00217	1	246	121	367
AML	ENSG00000104879.4	ENST00000221476.3	1.8899352986061497	Pfam	PF02807	1	79	21	100
AML	ENSG00000104879.4	ENST00000221476.3	1.8899352986061497	Prosite	PS00112	1	6	283	289
AML	ENSG00000231106.2	ENST00000457157.2	0.019999517644104813	Transcript					
AML	ENSG00000185989.10	ENST00000334062.7	3.4899023466977965	Transcript					
AML	ENSG00000185989.10	ENST00000334062.7	3.4899023466977965	Pfam	PF00779	1	29	685	714
AML	ENSG00000185989.10	ENST00000334062.7	3.4899023466977965	Pfam	PF00169	1	97	578	675
AML	ENSG00000185989.10	ENST00000334062.7	3.4899023466977965	Pfam	PF00616	1	172	351	523
AML	ENSG00000185989.10	ENST00000334062.7	3.4899023466977965	Pfam	PF00168	1	97	149	246
AML	ENSG00000185989.10	ENST00000334062.7	3.4899023466977965	Pfam	PF00168	1	80	15	95
AML	ENSG00000185989.10	ENST00000334062.7	3.4899023466977965	Prosite	PS00509	1	14	480	494
AML	ENSG00000196664.4	ENST00000380659.3	0.18000481741051896	Transcript					
AML	ENSG00000196664.4	ENST00000380659.3	0.18000481741051896	Pfam	PF00560	1	21	651	672
AML	ENSG00000196664.4	ENST00000380659.3	0.18000481741051896	Pfam	PF00560	1	22	748	770
AML	ENSG00000196664.4	ENST00000380659.3	0.18000481741051896	Pfam	PF01582	1	134	893	1027
AML	ENSG00000196664.4	ENST00000380659.3	0.18000481741051896	Pfam	PF13855	1	60	675	735
AML	ENSG00000196664.4	ENST00000380659.3	0.18000481741051896	Pfam	PF13855	1	49	275	324
AML	ENSG00000196664.4	ENST00000380659.3	0.18000481741051896	Pfam	PF13855	1	58	496	554
AML	ENSG00000038358.14	ENST00000358933.9	4.100068951554375	Transcript					
AML	ENSG00000119321.8	ENST00000238256.7	2.3600032050186424	Transcript					
AML	ENSG00000119321.8	ENST00000238256.7	2.3600032050186424	Pfam	PF00254	1	93	193	286
AML	ENSG00000169683.7	ENST00000306688.7	1.2200311451655264	Transcript					
AML	ENSG00000169683.7	ENST00000306688.7	1.2200311451655264	Pfam	PF13516	1	19	146	165
AML	ENSG00000169683.7	ENST00000306688.7	1.2200311451655264	Pfam	PF13516	1	22	171	193
AML	ENSG00000239964.3	ENST00000483066.3	0.0899993468124429	Transcript					
AML	ENSG00000272572.1	ENST00000608554.1	0.040000917377944104	Transcript					
AML	ENSG00000184575.11	ENST00000332707.9	6.179827493159128	Transcript					
AML	ENSG00000184575.11	ENST00000332707.9	6.179827493159128	Pfam	PF08389	1	148	99	247
AML	ENSG00000261559.1	ENST00000568912.1	0.009999639102394372	Transcript					
AML	ENSG00000088854.12	ENST00000252032.9	1.630048859620768	Transcript					
AML	ENSG00000279281.1	ENST00000623054.1	0.1700037656548274	Transcript					
AML	ENSG00000244265.1	ENST00000461943.1	0.2999926159788371	Transcript					
AML	ENSG00000162434.11	ENST00000342505.4	15.61009684088111	Transcript					
AML	ENSG00000162434.11	ENST00000342505.4	15.61009684088111	Pfam	PF07714	1	271	876	1147
AML	ENSG00000162434.11	ENST00000342505.4	15.61009684088111	Pfam	PF07714	1	260	584	844
AML	ENSG00000162434.11	ENST00000342505.4	15.61009684088111	Prosite	PS00107	1	27	881	908
AML	ENSG00000162434.11	ENST00000342505.4	15.61009684088111	Prosite	PS00109	1	12	999	1011
AML	ENSG00000256436.1	ENST00000390675.2	0.060001985048514034	Transcript					
AML	ENSG00000256436.1	ENST00000390675.2	0.060001985048514034	Pfam	PF05296	1	296	1	297
AML	ENSG00000162408.10	ENST00000377705.5	1.880000197056386	Transcript					
AML	ENSG00000162408.10	ENST00000377705.5	1.880000197056386	Pfam	PF03205	1	101	300	401
AML	ENSG00000162408.10	ENST00000377705.5	1.880000197056386	Pfam	PF06807	1	239	409	648
AML	ENSG00000272991.1	ENST00000608767.1	0.18000481741051896	Transcript					
AML	ENSG00000214559.3	ENST00000356499.2	0.12000176527428984	Transcript					
AML	ENSG00000275708.1	ENST00000615959.1	0.42000229413750645	Transcript					
AML	ENSG00000224950.2	ENST00000456414.2	0.10999757015245683	Transcript					
AML	ENSG00000227081.5	ENST00000495392.1	10.969824128683278	Transcript					
AML	ENSG00000213435.3	ENST00000417255.1	0.060001985048514034	Transcript					
AML	ENSG00000068079.7	ENST00000438323.2	3.1899809592361317	Transcript					
AML	ENSG00000068079.7	ENST00000438323.2	3.1899809592361317	Pfam	PF07292	1	85	183	268
AML	ENSG00000068079.7	ENST00000438323.2	3.1899809592361317	Pfam	PF07292	1	91	81	172
AML	ENSG00000068079.7	ENST00000438323.2	3.1899809592361317	Pfam	PF07334	1	71	9	80
AML	ENSG00000124391.4	ENST00000244241.4	0.060001985048514034	Transcript					
AML	ENSG00000124391.4	ENST00000244241.4	0.060001985048514034	Pfam	PF06083	1	89	103	192
AML	ENSG00000175741.5	ENST00000426392.1	1.3499740845356376	Transcript					
AML	ENSG00000130590.13	ENST00000369886.7	1.4499522078341787	Transcript					
AML	ENSG00000130590.13	ENST00000369886.7	1.4499522078341787	Pfam	PF07647	1	67	115	182
AML	ENSG00000198523.5	ENST00000357525.5	0.0899993468124429	Transcript					
AML	ENSG00000198523.5	ENST00000357525.5	0.0899993468124429	Pfam	PF04272	1	51	1	52
AML	ENSG00000255642.1	ENST00000539977.1	0.09999809593774907	Transcript					
AML	ENSG00000273565.1	ENST00000618460.1	0.3100029133246172	Transcript					
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Transcript					
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	23	243	266
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	22	160	182
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	24	410	434
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	24	187	211
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	23	355	378
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	24	270	294
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	23	327	350
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	23	439	462
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	24	383	407
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	23	467	490
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF13465	1	24	298	322
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Pfam	PF01352	1	40	4	44
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Prosite	PS00028	1	20	426	446
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Prosite	PS00028	1	20	314	334
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Prosite	PS00028	1	20	342	362
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Prosite	PS00028	1	20	175	195
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Prosite	PS00028	1	20	482	502
AML	ENSG00000183850.13	ENST00000597761.6	0.10999757015245683	Prosite	PS00028	1	20	258	278
