Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Pfam	PF00096	1	22	248	270
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Pfam	PF13894	1	22	175	197
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Prosite	PS00028	1	20	337	357
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Prosite	PS00028	1	20	250	270
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Prosite	PS00028	1	21	176	197
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Prosite	PS00028	1	20	1100	1120
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Prosite	PS00028	1	20	517	537
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Prosite	PS00028	1	20	36	56
ALL	ENSG00000101493.10	ENST00000443185.6	0.6299947907347176	Prosite	PS00028	1	20	278	298
ALL	ENSG00000258875.5	ENST00000554096.2	0.29000180360945776	Transcript					
ALL	ENSG00000279314.1	ENST00000624392.1	0.0800019247705772	Transcript					
ALL	ENSG00000260317.1	ENST00000569134.1	2.980007489564513	Transcript					
ALL	ENSG00000280341.1	ENST00000623391.1	0.009999639102394372	Transcript					
ALL	ENSG00000265142.6	ENST00000581072.5	0.0899993468124429	Transcript					
ALL	ENSG00000224117.1	ENST00000433704.1	0.09999809593774907	Transcript					
ALL	ENSG00000110711.9	ENST00000279146.7	30.230905311910597	Transcript					
ALL	ENSG00000110711.9	ENST00000279146.7	30.230905311910597	Pfam	PF00254	1	61	29	90
ALL	ENSG00000276232.1	ENST00000541782.1	0.5000060742414588	Transcript					
ALL	ENSG00000184678.9	ENST00000369155.3	38.119628493627864	Transcript					
ALL	ENSG00000184678.9	ENST00000369155.3	38.119628493627864	Pfam	PF00125	1	69	32	101
ALL	ENSG00000184678.9	ENST00000369155.3	38.119628493627864	Prosite	PS00357	1	22	93	115
ALL	ENSG00000108878.4	ENST00000226021.4	0.009999639102394372	Transcript					
ALL	ENSG00000108878.4	ENST00000226021.4	0.009999639102394372	Pfam	PF13903	1	183	18	201
ALL	ENSG00000278727.1	ENST00000613696.1	0.029999741597562815	Transcript					
ALL	ENSG00000280816.1	ENST00000629373.1	0.42000229413750645	Transcript					
ALL	ENSG00000272922.1	ENST00000609524.1	0.0700018290491679	Transcript					
ALL	ENSG00000269621.1	ENST00000601684.1	0.4599876480687464	Transcript					
ALL	ENSG00000279940.1	ENST00000624597.1	0.040000917377944104	Transcript					
ALL	ENSG00000228998.4	ENST00000579581.1	0.2099978202342263	Transcript					
ALL	ENSG00000254414.1	ENST00000527801.1	0.1700037656548274	Transcript					
ALL	ENSG00000219274.1	ENST00000402520.1	0.18999410294428817	Transcript					
ALL	ENSG00000182492.15	ENST00000331595.8	0.15999636271947112	Transcript					
ALL	ENSG00000182492.15	ENST00000331595.8	0.15999636271947112	Pfam	PF13855	1	57	159	216
ALL	ENSG00000182492.15	ENST00000331595.8	0.15999636271947112	Pfam	PF13855	1	58	254	312
ALL	ENSG00000182492.15	ENST00000331595.8	0.15999636271947112	Pfam	PF13855	1	56	94	150
ALL	ENSG00000182492.15	ENST00000331595.8	0.15999636271947112	Pfam	PF01462	1	26	62	88
ALL	ENSG00000198952.8	ENST00000361813.5	16.979417194362718	Transcript					
ALL	ENSG00000198952.8	ENST00000361813.5	16.979417194362718	Pfam	PF10373	1	217	197	414
ALL	ENSG00000198952.8	ENST00000361813.5	16.979417194362718	Pfam	PF10373	1	97	647	744
ALL	ENSG00000198952.8	ENST00000361813.5	16.979417194362718	Pfam	PF10374	1	114	75	189
ALL	ENSG00000198952.8	ENST00000361813.5	16.979417194362718	Pfam	PF13638	1	84	857	941
ALL	ENSG00000100596.6	ENST00000216484.6	7.57008465715543	Transcript					
ALL	ENSG00000100596.6	ENST00000216484.6	7.57008465715543	Pfam	PF00155	1	359	169	528
ALL	ENSG00000100596.6	ENST00000216484.6	7.57008465715543	Prosite	PS00599	1	9	376	385
ALL	ENSG00000273391.1	ENST00000608266.1	1.3199721036446743	Transcript					
ALL	ENSG00000272582.1	ENST00000609976.1	0.6400016608422577	Transcript					
ALL	ENSG00000251158.1	ENST00000505635.1	0.49000172562105965	Transcript					
ALL	ENSG00000248216.1	ENST00000504141.1	0.04999854862398112	Transcript					
ALL	ENSG00000259585.2	ENST00000558517.2	0.019999517644104813	Transcript					
ALL	ENSG00000256007.1	ENST00000542022.1	2.440046876340315	Transcript					
ALL	ENSG00000273675.1	ENST00000614375.1	0.18000481741051896	Transcript					
ALL	ENSG00000198873.11	ENST00000392870.2	2.0400336953974567	Transcript					
ALL	ENSG00000198873.11	ENST00000392870.2	2.0400336953974567	Pfam	PF00069	1	261	187	448
ALL	ENSG00000198873.11	ENST00000392870.2	2.0400336953974567	Pfam	PF00615	1	116	54	170
ALL	ENSG00000198873.11	ENST00000392870.2	2.0400336953974567	Prosite	PS00107	1	32	192	224
ALL	ENSG00000218596.2	ENST00000406202.2	0.25000708642683817	Transcript					
ALL	ENSG00000116478.11	ENST00000373548.7	23.559528559521507	Transcript					
ALL	ENSG00000116478.11	ENST00000373548.7	23.559528559521507	Pfam	PF00850	1	293	25	318
ALL	ENSG00000280620.1	ENST00000626439.1	0.4599876480687464	Transcript					
ALL	ENSG00000229344.1	ENST00000427426.1	1.4900204035413804	Transcript					
ALL	ENSG00000111707.11	ENST00000543473.1	7.329949157402811	Transcript					
ALL	ENSG00000111707.11	ENST00000543473.1	7.329949157402811	Pfam	PF08598	1	161	61	222
ALL	ENSG00000130748.6	ENST00000253047.6	15.430431554403016	Transcript					
ALL	ENSG00000276564.1	ENST00000618736.1	0.3899890203948566	Transcript					
ALL	ENSG00000256249.1	ENST00000543611.1	0.040000917377944104	Transcript					
ALL	ENSG00000162913.9	ENST00000295012.5	0.1700037656548274	Transcript					
ALL	ENSG00000162913.9	ENST00000295012.5	0.1700037656548274	Pfam	PF15381	1	72	6	78
ALL	ENSG00000276698.1	ENST00000610486.1	1.1500097066493724	Transcript					
ALL	ENSG00000219507.4	ENST00000498161.1	0.7699985222046803	Transcript					
ALL	ENSG00000225370.1	ENST00000441512.1	0.060001985048514034	Transcript					
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Transcript					
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Pfam	PF01186	1	202	533	735
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Pfam	PF00530	1	93	39	132
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Pfam	PF00530	1	111	175	286
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Pfam	PF00530	1	96	315	411
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Pfam	PF00530	1	103	425	528
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Prosite	PS00926	1	13	605	618
ALL	ENSG00000138131.3	ENST00000260702.3	0.18000481741051896	Prosite	PS00420	1	37	316	353
ALL	ENSG00000122592.7	ENST00000242159.4	0.029999741597562815	Transcript					
ALL	ENSG00000122592.7	ENST00000242159.4	0.029999741597562815	Pfam	PF00046	1	56	131	187
ALL	ENSG00000122592.7	ENST00000242159.4	0.029999741597562815	Prosite	PS00032	1	5	119	124
ALL	ENSG00000122592.7	ENST00000242159.4	0.029999741597562815	Prosite	PS00027	1	23	163	186
ALL	ENSG00000259584.1	ENST00000560376.1	0.0800019247705772	Transcript					
ALL	ENSG00000126953.5	ENST00000372902.3	1.630048859620768	Transcript					
ALL	ENSG00000126953.5	ENST00000372902.3	1.630048859620768	Pfam	PF02953	1	63	20	83
ALL	ENSG00000260114.2	ENST00000567795.2	0.7399766574552298	Transcript					
ALL	ENSG00000275542.1	ENST00000622907.1	0.0899993468124429	Transcript					
ALL	ENSG00000147065.16	ENST00000360270.6	182.16374929866765	Transcript					
ALL	ENSG00000147065.16	ENST00000360270.6	182.16374929866765	Pfam	PF09380	1	89	210	299
ALL	ENSG00000147065.16	ENST00000360270.6	182.16374929866765	Pfam	PF00373	1	113	93	206
ALL	ENSG00000147065.16	ENST00000360270.6	182.16374929866765	Pfam	PF09379	1	77	9	86
ALL	ENSG00000147065.16	ENST00000360270.6	182.16374929866765	Pfam	PF00769	1	239	338	577
ALL	ENSG00000147065.16	ENST00000360270.6	182.16374929866765	Prosite	PS00660	1	30	58	88
ALL	ENSG00000147065.16	ENST00000360270.6	182.16374929866765	Prosite	PS00661	1	29	176	205
ALL	ENSG00000230325.1	ENST00000433131.1	2.1499887809147564	Transcript					
ALL	ENSG00000235262.1	ENST00000412242.1	0.29000180360945776	Transcript					
ALL	ENSG00000214076.3	ENST00000397477.2	0.019999517644104813	Transcript					
ALL	ENSG00000272455.1	ENST00000607307.1	1.0200121257071935	Transcript					
ALL	ENSG00000005022.5	ENST00000317881.8	315.4998321125083	Transcript					
ALL	ENSG00000005022.5	ENST00000317881.8	315.4998321125083	Pfam	PF00153	1	93	6	99
ALL	ENSG00000005022.5	ENST00000317881.8	315.4998321125083	Pfam	PF00153	1	92	111	203
ALL	ENSG00000005022.5	ENST00000317881.8	315.4998321125083	Pfam	PF00153	1	88	209	297
ALL	ENSG00000240671.2	ENST00000377423.5	1.8899352986061497	Transcript					
ALL	ENSG00000258938.1	ENST00000555918.1	0.060001985048514034	Transcript					
ALL	ENSG00000137628.16	ENST00000393743.7	1.0700308231914548	Transcript					
ALL	ENSG00000137628.16	ENST00000393743.7	1.0700308231914548	Pfam	PF00271	1	69	1261	1330
ALL	ENSG00000137628.16	ENST00000393743.7	1.0700308231914548	Pfam	PF00270	1	156	768	924
ALL	ENSG00000214359.3	ENST00000425606.1	0.8699730595540054	Transcript					
ALL	ENSG00000230604.2	ENST00000442453.2	0.060001985048514034	Transcript					
ALL	ENSG00000157470.11	ENST00000288228.9	0.029999741597562815	Transcript					
ALL	ENSG00000125522.3	ENST00000369768.1	0.009999639102394372	Transcript					
ALL	ENSG00000125522.3	ENST00000369768.1	0.009999639102394372	Pfam	PF00001	1	254	62	316
ALL	ENSG00000125522.3	ENST00000369768.1	0.009999639102394372	Prosite	PS00237	1	16	130	146
ALL	ENSG00000234423.1	ENST00000457478.1	0.019999517644104813	Transcript					
ALL	ENSG00000237973.1	ENST00000414273.1	125.88726547535978	Transcript					
ALL	ENSG00000273218.1	ENST00000609708.1	4.939989534434263	Transcript					
ALL	ENSG00000271914.1	ENST00000606838.1	1.0200121257071935	Transcript					
ALL	ENSG00000269925.1	ENST00000602406.1	1.7800154109612603	Transcript					
ALL	ENSG00000244171.4	ENST00000493219.2	0.14000321863040419	Transcript					
ALL	ENSG00000279114.1	ENST00000624363.1	0.009999639102394372	Transcript					
ALL	ENSG00000146830.9	ENST00000275732.5	8.980148829214354	Transcript					
ALL	ENSG00000146830.9	ENST00000275732.5	8.980148829214354	Pfam	PF02213	1	53	476	529
ALL	ENSG00000236583.1	ENST00000440915.1	0.029999741597562815	Transcript					
ALL	ENSG00000271361.1	ENST00000604204.1	0.0700018290491679	Transcript					
ALL	ENSG00000279123.1	ENST00000623856.1	0.3100029133246172	Transcript					
ALL	ENSG00000165660.7	ENST00000298492.5	4.920165379004577	Transcript					
ALL	ENSG00000234726.1	ENST00000432623.1	0.009999639102394372	Transcript					
ALL	ENSG00000107954.10	ENST00000369780.8	0.5300059750860837	Transcript					
ALL	ENSG00000107954.10	ENST00000369780.8	0.5300059750860837	Pfam	PF13920	1	48	519	567
ALL	ENSG00000107954.10	ENST00000369780.8	0.5300059750860837	Pfam	PF07177	1	68	294	362
ALL	ENSG00000107954.10	ENST00000369780.8	0.5300059750860837	Pfam	PF07177	1	68	62	130
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Transcript					
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	25	341	366
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	25	453	478
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	23	593	616
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	313	337
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	23	230	253
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	257	281
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	369	393
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	425	449
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	481	505
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	23	398	421
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	509	533
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	285	309
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	23	538	561
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF13465	1	24	565	589
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Pfam	PF01352	1	40	8	48
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	525	545
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	301	321
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	385	405
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	413	433
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	497	517
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	273	293
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	245	265
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	441	461
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	357	377
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	469	489
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	581	601
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	329	349
ALL	ENSG00000198346.10	ENST00000396403.8	0.5000060742414588	Prosite	PS00028	1	20	553	573
ALL	ENSG00000277440.1	ENST00000616838.1	0.14999785912328753	Transcript					
ALL	ENSG00000172197.10	ENST00000324607.7	1.369972848999533	Transcript					
ALL	ENSG00000172197.10	ENST00000324607.7	1.369972848999533	Pfam	PF03062	1	299	124	423
ALL	ENSG00000235837.1	ENST00000418907.1	0.04999854862398112	Transcript					
ALL	ENSG00000272211.1	ENST00000606818.1	3.860068099487028	Transcript					
ALL	ENSG00000105246.5	ENST00000221847.5	0.12000176527428984	Transcript					
ALL	ENSG00000105246.5	ENST00000221847.5	0.12000176527428984	Pfam	PF00041	1	79	130	209
ALL	ENSG00000105246.5	ENST00000221847.5	0.12000176527428984	Prosite	PS01354	1	40	127	167
ALL	ENSG00000219085.1	ENST00000403105.1	0.5200161508304486	Transcript					
ALL	ENSG00000080986.12	ENST00000261597.8	4.010105743604311	Transcript					
ALL	ENSG00000080986.12	ENST00000261597.8	4.010105743604311	Pfam	PF03801	1	157	50	207
ALL	ENSG00000268222.1	ENST00000596811.1	0.009999639102394372	Transcript					
ALL	ENSG00000170608.2	ENST00000302177.2	0.009999639102394372	Transcript					
ALL	ENSG00000170608.2	ENST00000302177.2	0.009999639102394372	Pfam	PF08430	1	100	16	116
ALL	ENSG00000170608.2	ENST00000302177.2	0.009999639102394372	Pfam	PF09354	1	21	301	322
ALL	ENSG00000170608.2	ENST00000302177.2	0.009999639102394372	Pfam	PF00250	1	95	117	212
ALL	ENSG00000170608.2	ENST00000302177.2	0.009999639102394372	Prosite	PS00657	1	13	117	130
ALL	ENSG00000170608.2	ENST00000302177.2	0.009999639102394372	Prosite	PS00658	1	6	161	167
ALL	ENSG00000176009.3	ENST00000531618.1	0.019999517644104813	Transcript					
ALL	ENSG00000176009.3	ENST00000531618.1	0.019999517644104813	Pfam	PF00010	1	49	97	146
ALL	ENSG00000245711.2	ENST00000501794.2	0.4000071874053119	Transcript					
ALL	ENSG00000272625.1	ENST00000608032.1	0.6799873952481095	Transcript					
ALL	ENSG00000261460.1	ENST00000570175.1	1.53002729151019	Transcript					
ALL	ENSG00000258967.1	ENST00000555136.1	1.160025774459227	Transcript					
ALL	ENSG00000261394.1	ENST00000569490.1	0.4000071874053119	Transcript					
ALL	ENSG00000243680.1	ENST00000492641.1	0.2700066202855875	Transcript					
ALL	ENSG00000279207.1	ENST00000624409.1	1.630048859620768	Transcript					
ALL	ENSG00000144821.9	ENST00000273353.3	0.019999517644104813	Transcript					
ALL	ENSG00000144821.9	ENST00000273353.3	0.019999517644104813	Pfam	PF02736	1	41	51	92
ALL	ENSG00000144821.9	ENST00000273353.3	0.019999517644104813	Pfam	PF00063	1	672	106	778
ALL	ENSG00000144821.9	ENST00000273353.3	0.019999517644104813	Pfam	PF01576	1	856	1081	1937
ALL	ENSG00000229534.1	ENST00000441603.1	0.029999741597562815	Transcript					
ALL	ENSG00000189325.6	ENST00000437635.2	0.009999639102394372	Transcript					
ALL	ENSG00000250508.1	ENST00000512200.1	0.20000454105956791	Transcript					
ALL	ENSG00000204049.1	ENST00000372387.1	0.019999517644104813	Transcript					
ALL	ENSG00000183684.7	ENST00000505490.2	33.84937708381763	Transcript					
ALL	ENSG00000183684.7	ENST00000505490.2	33.84937708381763	Pfam	PF00076	1	68	115	183
ALL	ENSG00000183684.7	ENST00000505490.2	33.84937708381763	Pfam	PF13865	1	49	209	258
ALL	ENSG00000267393.1	ENST00000588204.1	0.14000321863040419	Transcript					
ALL	ENSG00000138286.14	ENST00000242505.10	2.799918490170261	Transcript					
ALL	ENSG00000138286.14	ENST00000242505.10	2.799918490170261	Pfam	PF12516	1	65	114	179
ALL	ENSG00000136807.11	ENST00000373264.4	40.070371949898494	Transcript					
ALL	ENSG00000136807.11	ENST00000373264.4	40.070371949898494	Pfam	PF00069	1	296	19	315
ALL	ENSG00000136807.11	ENST00000373264.4	40.070371949898494	Prosite	PS00108	1	12	145	157
ALL	ENSG00000136807.11	ENST00000373264.4	40.070371949898494	Prosite	PS00107	1	23	25	48
ALL	ENSG00000275441.1	ENST00000613454.1	4.0500615363871955	Transcript					
ALL	ENSG00000249485.1	ENST00000502424.1	0.319989942599089	Transcript					
ALL	ENSG00000230637.2	ENST00000433457.2	0.12999648446658976	Transcript					
ALL	ENSG00000063180.8	ENST00000084798.8	2.1800154653305155	Transcript					
ALL	ENSG00000063180.8	ENST00000084798.8	2.1800154653305155	Pfam	PF00194	1	238	63	301
ALL	ENSG00000253982.1	ENST00000518822.1	2.3899765821729146	Transcript					
ALL	ENSG00000256664.1	ENST00000537570.1	11.810333916369643	Transcript					
ALL	ENSG00000187688.14	ENST00000338560.11	3.720024785004938	Transcript					
ALL	ENSG00000187688.14	ENST00000338560.11	3.720024785004938	Pfam	PF12796	1	90	167	257
ALL	ENSG00000187688.14	ENST00000338560.11	3.720024785004938	Pfam	PF00520	1	197	448	645
ALL	ENSG00000272927.1	ENST00000609172.1	0.4599876480687464	Transcript					
ALL	ENSG00000096092.5	ENST00000211314.4	3.4299307338445497	Transcript					
ALL	ENSG00000096092.5	ENST00000211314.4	3.4299307338445497	Pfam	PF03647	1	92	3	95
ALL	ENSG00000164151.11	ENST00000296564.8	5.5099460354040275	Transcript					
ALL	ENSG00000268087.1	ENST00000597226.1	1.2399973200906371	Transcript					
ALL	ENSG00000257452.1	ENST00000552784.1	0.040000917377944104	Transcript					
ALL	ENSG00000234160.1	ENST00000413915.1	0.7200144109086911	Transcript					
ALL	ENSG00000230295.1	ENST00000423746.1	0.0700018290491679	Transcript					
ALL	ENSG00000197180.2	ENST00000360656.2	2.100034715603319	Transcript					
ALL	ENSG00000151748.14	ENST00000324679.4	8.519865627147343	Transcript					
ALL	ENSG00000151748.14	ENST00000324679.4	8.519865627147343	Pfam	PF00397	1	29	201	230
ALL	ENSG00000270424.1	ENST00000604632.1	0.3800097970829733	Transcript					
ALL	ENSG00000260259.1	ENST00000567544.1	0.40999706598981406	Transcript					
ALL	ENSG00000252464.1	ENST00000516655.1	0.6799873952481095	Transcript					
ALL	ENSG00000234176.1	ENST00000425843.1	0.019999517644104813	Transcript					
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Transcript					
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13855	1	33	64	97
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13855	1	60	702	762
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13855	1	41	515	556
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13855	1	54	200	254
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13855	1	59	285	344
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13855	1	30	476	506
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13504	1	15	677	692
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF13516	1	22	574	596
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF01582	1	137	872	1009
ALL	ENSG00000239732.3	ENST00000360658.2	0.5300059750860837	Pfam	PF00560	1	18	125	143
ALL	ENSG00000280233.1	ENST00000623294.1	0.42000229413750645	Transcript					
ALL	ENSG00000181274.6	ENST00000371019.3	4.110030285175446	Transcript					
ALL	ENSG00000181274.6	ENST00000371019.3	4.110030285175446	Pfam	PF05350	1	213	1	214
ALL	ENSG00000271601.3	ENST00000604000.3	6.810157532164999	Transcript					
ALL	ENSG00000271601.3	ENST00000604000.3	6.810157532164999	Pfam	PF14954	1	250	79	329
ALL	ENSG00000276517.1	ENST00000617415.1	4.969875602842734	Transcript					
ALL	ENSG00000265194.1	ENST00000581788.1	0.12000176527428984	Transcript					
ALL	ENSG00000184274.3	ENST00000441947.1	0.029999741597562815	Transcript					
ALL	ENSG00000156928.4	ENST00000466681.1	2.980007489564513	Transcript					
