Experiment	GeneId	Control_transcript	Case_transcript	Other_gene	Other_symbol	Other_transcript	What	#nDDIs	#tDDIs	#BothDDIs	nDDIs	tDDIs	BothDDIs
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000185551.14	NR2F2	ENST00000394171.6	Unaffected	0	0	3			PF00104@PF00104;PF02155@PF00104;PF00105@PF00104
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000239306.4	RBM14	ENST00000393979.3	Unaffected	0	0	2			PF00104@PF00076;PF00105@PF00076
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000143190.21	POU2F1	ENST00000429375.6	Unaffected	0	0	2			PF00104@PF00046;PF00105@PF00046
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000109819.8	PPARGC1A	ENST00000264867.6	Unaffected	0	0	2			PF00104@PF00076;PF00105@PF00076
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000113580.14	NR3C1	ENST00000424646.6	Unaffected	0	0	6			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104;PF00104@PF02155
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000109819.8	PPARGC1A	ENST00000613098.4	Unaffected	0	0	2			PF00104@PF00076;PF00105@PF00076
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000143190.21	POU2F1	ENST00000367862.9	Unaffected	0	0	2			PF00104@PF00046;PF00105@PF00046
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000143164.15	DCAF6	ENST00000367840.3	Unaffected	0	0	2			PF00105@PF00400;PF00104@PF00400
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000239306.4	RBM14	ENST00000443702.1	Unaffected	0	0	2			PF00104@PF00076;PF00105@PF00076
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000084676.15	NCOA1	ENST00000395856.3	Unaffected	0	0	3			PF00104@PF08832;PF00105@PF00989;PF00104@PF00989
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000166949.15	SMAD3	ENST00000540846.6	Unaffected	0	0	1			PF00104@PF03166
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000094631.18	HDAC6	ENST00000334136.9	Unaffected	0	0	2			PF00104@PF00850;PF00105@PF00850
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000113580.14	NR3C1	ENST00000503201.1	Unaffected	0	0	6			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104;PF00104@PF02155
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000100393.12	EP300	ENST00000263253.8	Unaffected	0	0	2			PF00105@PF00439;PF00104@PF00439
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000185551.14	NR2F2	ENST00000394166.7	Unaffected	0	0	5			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000151623.14	NR3C2	ENST00000342437.8	Unaffected	0	0	2			PF00104@PF00105;PF00105@PF00105
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000084676.15	NCOA1	ENST00000407230.5	Unaffected	0	0	1			PF00104@PF08832
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000185551.14	NR2F2	ENST00000453270.2	Unaffected	0	0	3			PF00104@PF00104;PF02155@PF00104;PF00105@PF00104
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000107262.19	BAG1	ENST00000379704.7	Unaffected	0	0	2			PF00105@PF00240;PF00104@PF00240
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000113580.14	NR3C1	ENST00000231509.7	Unaffected	0	0	6			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104;PF00104@PF02155
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000113580.14	NR3C1	ENST00000504572.5	Unaffected	0	0	6			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104;PF00104@PF02155
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000113580.14	NR3C1	ENST00000415690.6	Unaffected	0	0	6			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104;PF00104@PF02155
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000113580.14	NR3C1	ENST00000394464.6	Unaffected	0	0	6			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104;PF00104@PF02155
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000084676.15	NCOA1	ENST00000348332.7	Unaffected	0	0	3			PF00104@PF08832;PF00105@PF00989;PF00104@PF00989
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000028277.21	POU2F2	ENST00000389341.9	Unaffected	0	0	2			PF00104@PF00046;PF00105@PF00046
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000084676.15	NCOA1	ENST00000288599.9	Unaffected	0	0	3			PF00104@PF08832;PF00105@PF00989;PF00104@PF00989
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000239306.4	RBM14	ENST00000409372.1	Unaffected	0	0	2			PF00104@PF00076;PF00105@PF00076
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000080824.18	HSP90AA1	ENST00000334701.11	Unaffected	0	0	3			PF00105@PF00183;PF00104@PF00183;PF00104@PF02518
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000080824.18	HSP90AA1	ENST00000216281.12	Unaffected	0	0	3			PF00105@PF00183;PF00104@PF00183;PF00104@PF02518
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000185551.14	NR2F2	ENST00000421109.6	Unaffected	0	0	3			PF00104@PF00104;PF02155@PF00104;PF00105@PF00104
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000107262.19	BAG1	ENST00000641048.1	Unaffected	0	0	2			PF00105@PF00240;PF00104@PF00240
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000143164.15	DCAF6	ENST00000312263.10	Unaffected	0	0	2			PF00105@PF00400;PF00104@PF00400
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000028277.21	POU2F2	ENST00000526816.6	Unaffected	0	0	2			PF00104@PF00046;PF00105@PF00046
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000140396.12	NCOA2	ENST00000452400.6	Unaffected	0	0	4			PF00104@PF16279;PF00104@PF08832;PF00105@PF00989;PF00104@PF00989
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000143190.21	POU2F1	ENST00000541643.7	Unaffected	0	0	2			PF00104@PF00046;PF00105@PF00046
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000094631.18	HDAC6	ENST00000376619.6	Unaffected	0	0	2			PF00104@PF00850;PF00105@PF00850
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000166949.15	SMAD3	ENST00000537194.6	Unaffected	0	0	1			PF00104@PF03166
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000151623.14	NR3C2	ENST00000512865.5	Unaffected	0	0	5			PF02155@PF00104;PF00105@PF00105;PF00104@PF00105;PF00105@PF00104;PF00104@PF00104
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000239306.4	RBM14	ENST00000310137.4	Unaffected	0	0	2			PF00104@PF00076;PF00105@PF00076
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000127616.17	SMARCA4	ENST00000429416.7	Unaffected	0	0	3			PF00105@PF00176;PF00105@PF00439;PF00104@PF00439
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000005339.14	CREBBP	ENST00000382070.7	Unaffected	0	0	2			PF00105@PF00439;PF00104@PF00439
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000028277.21	POU2F2	ENST00000529952.5	Unaffected	0	0	2			PF00104@PF00046;PF00105@PF00046
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000124151.18	NCOA3	ENST00000371998.7	Unaffected	0	0	4			PF00104@PF16279;PF00104@PF08832;PF00105@PF00989;PF00104@PF00989
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000127616.17	SMARCA4	ENST00000344626.8	Unaffected	0	0	3			PF00105@PF00176;PF00105@PF00439;PF00104@PF00439
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000169297.7	NR0B1	ENST00000378970.4	Unaffected	0	0	3			PF00104@PF00104;PF02155@PF00104;PF00105@PF00104
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000143164.15	DCAF6	ENST00000470721.5	Unaffected	0	0	2			PF00105@PF00400;PF00104@PF00400
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000107262.19	BAG1	ENST00000634734.1	Unaffected	0	0	2			PF00105@PF00240;PF00104@PF00240
ALL	ENSG00000113580.14	ENST00000424646.6	ENST00000415690.6	ENSG00000239306.4	RBM14	ENST00000409738.4	Unaffected	0	0	2			PF00104@PF00076;PF00105@PF00076
ALL	ENSG00000113328.18	ENST00000393929.5	ENST00000512163.5	ENSG00000178950.16	GAK	ENST00000314167.8	Lost_in_cases	1	0	0	PF00134@PF00069		
ALL	ENSG00000113328.18	ENST00000393929.5	ENST00000512163.5	ENSG00000147889.17	CDKN2A	ENST00000579755.1	Lost_in_cases	1	0	0	PF00134@PF07392		
ALL	ENSG00000113328.18	ENST00000393929.5	ENST00000512163.5	ENSG00000178950.16	GAK	ENST00000511163.5	Lost_in_cases	1	0	0	PF00134@PF00069		
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000122566.20	HNRNPA2B1	ENST00000354667.8	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000135486.17	HNRNPA1	ENST00000547566.5	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000135486.17	HNRNPA1	ENST00000340913.10	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000138668.18	HNRNPD	ENST00000352301.8	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000138668.18	HNRNPD	ENST00000313899.11	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000135486.17	HNRNPA1	ENST00000547276.5	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000138668.18	HNRNPD	ENST00000353341.8	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000122566.20	HNRNPA2B1	ENST00000356674.7	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	ENSG00000135486.17	HNRNPA1	ENST00000546500.5	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000168883.19	USP39	ENST00000323701.10	Lost_in_cases	2	0	0	PF00069@PF02148;PF00069@PF00443		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000168883.19	USP39	ENST00000409766.7	Lost_in_cases	2	0	0	PF00069@PF02148;PF00069@PF00443		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000108883.12	EFTUD2	ENST00000426333.6	Lost_in_cases	3	0	0	PF00069@PF00009;PF00069@PF00679;PF00069@PF03144		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000135250.16	SRPK2	ENST00000489828.5	Lost_in_cases	1	0	0	PF00069@PF00069		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000135250.16	SRPK2	ENST00000357311.7	Lost_in_cases	1	0	0	PF00069@PF00069		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000135250.16	SRPK2	ENST00000393651.7	Lost_in_cases	1	0	0	PF00069@PF00069		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000168883.19	USP39	ENST00000613444.4	Lost_in_cases	2	0	0	PF00069@PF02148;PF00069@PF00443		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000136875.12	PRPF4	ENST00000374198.4	Lost_in_cases	1	0	0	PF00069@PF00400		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000136875.12	PRPF4	ENST00000374199.8	Lost_in_cases	1	0	0	PF00069@PF00400		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000174231.16	PRPF8	ENST00000304992.10	Lost_in_cases	1	0	0	PF00069@PF01398		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000108883.12	EFTUD2	ENST00000592576.5	Lost_in_cases	3	0	0	PF00069@PF00009;PF00069@PF00679;PF00069@PF03144		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000168883.19	USP39	ENST00000450066.6	Lost_in_cases	1	0	0	PF00069@PF00443		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000108883.12	EFTUD2	ENST00000402521.7	Lost_in_cases	3	0	0	PF00069@PF00009;PF00069@PF00679;PF00069@PF03144		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000168883.19	USP39	ENST00000409470.5	Lost_in_cases	2	0	0	PF00069@PF02148;PF00069@PF00443		
ALL	ENSG00000112739.16	ENST00000337659.10	ENST00000461612.1	ENSG00000108883.12	EFTUD2	ENST00000591382.5	Lost_in_cases	3	0	0	PF00069@PF00009;PF00069@PF00679;PF00069@PF03144		
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204463.12	BAG6	ENST00000375976.8	Gained_in_cases	0	1	0		PF00240@PF00240	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000072849.10	DERL2	ENST00000572834.5	Gained_in_cases	0	1	0		PF00240@PF04511	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000102178.12	UBL4A	ENST00000369660.8	Gained_in_cases	0	1	0		PF00240@PF00240	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000135018.13	UBQLN1	ENST00000257468.11	Gained_in_cases	0	2	0		PF00240@PF00240;PF00240@PF00627	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204463.12	BAG6	ENST00000375964.10	Gained_in_cases	0	1	0		PF00240@PF00240	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000117266.15	CDK18	ENST00000360066.6	Gained_in_cases	0	1	0		PF00240@PF00069	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000164068.15	RNF123	ENST00000327697.10	Gained_in_cases	0	1	0		PF00240@PF13920	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204463.12	BAG6	ENST00000211379.9	Gained_in_cases	0	1	0		PF00240@PF00240	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000159461.14	AMFR	ENST00000290649.9	Gained_in_cases	0	2	0		PF00240@PF13639;PF00240@PF02845	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000058056.8	USP13	ENST00000263966.7	Gained_in_cases	0	3	0		PF00240@PF00443;PF00240@PF00627;PF00240@PF02148	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000198356.11	ASNA1	ENST00000357332.7	Gained_in_cases	0	1	0		PF00240@PF02374	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204475.9	NCR3	ENST00000376072.7	Gained_in_cases	0	1	0		PF00240@PF07686	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000162191.13	UBXN1	ENST00000294119.6	Gained_in_cases	0	1	0		PF00240@PF00627	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000088888.17	MAVS	ENST00000428216.3	Gained_in_cases	0	1	0		PF00240@PF16739	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000135018.13	UBQLN1	ENST00000376395.8	Gained_in_cases	0	2	0		PF00240@PF00240;PF00240@PF00627	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000117153.15	KLHL12	ENST00000367261.7	Gained_in_cases	0	1	0		PF00240@PF00651	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204463.12	BAG6	ENST00000362049.10	Gained_in_cases	0	1	0		PF00240@PF00240	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000070423.17	RNF126	ENST00000292363.9	Gained_in_cases	0	2	0		PF00240@PF13639;PF00240@PF14369	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000165280.15	VCP	ENST00000358901.10	Gained_in_cases	0	2	0		PF00240@PF00004;PF00240@PF02359	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000058056.8	USP13	ENST00000496897.5	Gained_in_cases	0	3	0		PF00240@PF00443;PF00240@PF00627;PF00240@PF02148	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000069956.11	MAPK6	ENST00000261845.6	Gained_in_cases	0	1	0		PF00240@PF00069	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000117266.15	CDK18	ENST00000506784.5	Gained_in_cases	0	1	0		PF00240@PF00069	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000115233.11	PSMD14	ENST00000409682.7	Gained_in_cases	0	1	0		PF00240@PF01398	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000162191.13	UBXN1	ENST00000301935.9	Gained_in_cases	0	1	0		PF00240@PF00627	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000112144.15	ICK	ENST00000356971.3	Gained_in_cases	0	1	0		PF00240@PF00069	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000102178.12	UBL4A	ENST00000369653.8	Gained_in_cases	0	1	0		PF00240@PF00240	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000126803.9	HSPA2	ENST00000394709.2	Gained_in_cases	0	1	0		PF00240@PF00012	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000104969.9	SGTA	ENST00000221566.6	Gained_in_cases	0	1	0		PF00240@PF16546	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000158552.12	ZFAND2B	ENST00000409217.5	Gained_in_cases	0	1	0		PF00240@PF02809	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204463.12	BAG6	ENST00000439687.6	Gained_in_cases	0	1	0		PF00240@PF00240	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000160803.7	UBQLN4	ENST00000368309.3	Gained_in_cases	0	2	0		PF00240@PF00240;PF00240@PF00627	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204475.9	NCR3	ENST00000376073.8	Gained_in_cases	0	1	0		PF00240@PF07686	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000072849.10	DERL2	ENST00000158771.8	Gained_in_cases	0	1	0		PF00240@PF04511	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000117266.15	CDK18	ENST00000429964.6	Gained_in_cases	0	1	0		PF00240@PF00069	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000112144.15	ICK	ENST00000350082.9	Gained_in_cases	0	1	0		PF00240@PF00069	
ALL	ENSG00000204463.12	ENST00000469182.1	ENST00000439687.6	ENSG00000204475.9	NCR3	ENST00000340027.9	Gained_in_cases	0	1	0		PF00240@PF07686	
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000085563.14	ABCB1	ENST00000265724.7	Lost_in_cases	2	0	0	PF00069@PF00005;PF00069@PF00664		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000129515.18	SNX6	ENST00000362031.8	Lost_in_cases	1	0	0	PF00069@PF00787		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000136997.17	MYC	ENST00000613283.2	Lost_in_cases	1	0	0	PF00069@PF00010		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000545796.5	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000135679.22	MDM2	ENST00000350057.9	Lost_in_cases	1	0	0	PF00069@PF02201		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000542384.5	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000318065.9	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000197157.10	SND1	ENST00000354725.7	Lost_in_cases	1	0	0	PF00069@PF00567		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000136997.17	MYC	ENST00000377970.6	Lost_in_cases	1	0	0	PF00069@PF00010		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000075413.17	MARK3	ENST00000216288.11	Lost_in_cases	3	0	0	PF00069@PF00069;PF00069@PF00627;PF00069@PF02149		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000146648.17	EGFR	ENST00000344576.6	Lost_in_cases	2	0	0	PF00069@PF00757;PF00069@PF01030		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000124762.13	CDKN1A	ENST00000244741.9	Lost_in_cases	1	0	0	PF00069@PF02234		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000080824.18	HSP90AA1	ENST00000334701.11	Lost_in_cases	2	0	0	PF00069@PF02518;PF00069@PF00183		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000075413.17	MARK3	ENST00000429436.6	Lost_in_cases	3	0	0	PF00069@PF00069;PF00069@PF00627;PF00069@PF02149		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000164045.11	CDC25A	ENST00000351231.7	Lost_in_cases	2	0	0	PF00069@PF06617;PF00069@PF00581		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000080824.18	HSP90AA1	ENST00000216281.12	Lost_in_cases	2	0	0	PF00069@PF02518;PF00069@PF00183		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000135679.22	MDM2	ENST00000540352.5	Lost_in_cases	1	0	0	PF00069@PF02201		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000124762.13	CDKN1A	ENST00000405375.5	Lost_in_cases	1	0	0	PF00069@PF02234		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000105325.13	FZR1	ENST00000441788.6	Lost_in_cases	1	0	0	PF00069@PF00400		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000105325.13	FZR1	ENST00000313639.8	Lost_in_cases	1	0	0	PF00069@PF00400		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000329101.8	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000591814.5	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000124762.13	CDKN1A	ENST00000615513.4	Lost_in_cases	1	0	0	PF00069@PF02234		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000586434.1	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000397790.6	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000164045.11	CDC25A	ENST00000302506.7	Lost_in_cases	2	0	0	PF00069@PF06617;PF00069@PF00581		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000105325.13	FZR1	ENST00000395095.7	Lost_in_cases	1	0	0	PF00069@PF00400		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000085563.14	ABCB1	ENST00000622132.4	Lost_in_cases	2	0	0	PF00069@PF00005;PF00069@PF00664		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000253506.9	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000131196.17	NFATC1	ENST00000427363.6	Lost_in_cases	1	0	0	PF00069@PF00554		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000136997.17	MYC	ENST00000621592.5	Lost_in_cases	1	0	0	PF00069@PF00010		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000135679.22	MDM2	ENST00000258148.11	Lost_in_cases	1	0	0	PF00069@PF02201		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000146648.17	EGFR	ENST00000455089.5	Lost_in_cases	3	0	0	PF00069@PF00757;PF00069@PF01030;PF00069@PF07714		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000117399.13	CDC20	ENST00000310955.10	Lost_in_cases	1	0	0	PF00069@PF00400		
ALL	ENSG00000137193.13	ENST00000373509.5	ENST00000468243.5	ENSG00000075413.17	MARK3	ENST00000416682.6	Lost_in_cases	3	0	0	PF00069@PF00069;PF00069@PF00627;PF00069@PF02149		
